"Longitude","Latitude","Year","Month","Country"
5.61211,43.16003,2013,6,"France"
5.2867,43.27991,2013,6,"France"
-2.079207,49.23963,2013,6,"Jersey"
5.24183,43.33141,2013,6,"France"
5.61967,43.15756,2013,6,"France"
5.24183,43.33141,2013,6,"France"
5.23477,43.32983,2013,6,"France"
5.23477,43.32983,2013,6,"France"
3.22426,42.05008,2013,6,"Spain"
5.24183,43.33141,2013,6,"France"
5.24183,43.33141,2013,6,"France"
3.2114,42.06663,2013,6,"Spain"
-1.927494,43.335761,2013,6,"Spain"
3.2114,42.06663,2013,6,"Spain"
5.23477,43.32983,2013,6,"France"
3.22658,42.04384,2013,6,"Spain"
-2.16179,48.63588,2013,6,"France"
5.2867,43.27991,2013,6,"France"
-4.45233,50.338613,2013,6,"United Kingdom of Great Britain and Northern Ireland"
-2.1835,50.6158,2013,7,"United Kingdom of Great Britain and Northern Ireland"
-2.114024,49.25223,2013,7,"Jersey"
-5.433995,36.069822,2013,7,"Spain"
-5.43408,36.069751,2013,7,"Spain"
-5.434123,36.069746,2013,7,"Spain"
-2.812677,43.427173,2013,7,"Spain"
-3.775434,43.470113,2013,7,"Spain"
-3.80998,43.462306,2013,7,"Spain"
-5.0619,50.1458,2013,7,"United Kingdom of Great Britain and Northern Ireland"
-2.049258,49.2428,2013,7,"Jersey"
5.86876,43.04797,2013,7,"France"
-5.0626,50.1458,2013,7,"United Kingdom of Great Britain and Northern Ireland"
-5.0597,50.1466,2013,7,"United Kingdom of Great Britain and Northern Ireland"
5.61967,43.15739,2013,7,"France"
3.6724,43.43934,2013,7,"France"
-2.049258,49.2428,2013,7,"Jersey"
-4.29359,47.78929,2013,7,"France"
5.62222,43.15722,2013,7,"France"
-2.049258,49.2428,2013,7,"Jersey"
-1.910158,49.27803,2013,7,"Jersey"
-5.055793,50.54537,2013,7,"United Kingdom of Great Britain and Northern Ireland"
-5.06,50.1467,2013,7,"United Kingdom of Great Britain and Northern Ireland"
-0.7,37.9,2013,7,"Spain"
-0.71,37.91,2013,7,"Spain"
-0.7,37.92,2013,7,"Spain"
-0.19,39.07,2013,7,"Spain"
-2.114037,49.25213,2013,7,"Jersey"
-5.050323,50.14552,2013,7,"United Kingdom of Great Britain and Northern Ireland"
5.23112,43.19927,2013,7,"France"
-2.207891,49.17463,2013,7,"Jersey"
-2.450389,50.517056,2013,7,"United Kingdom of Great Britain and Northern Ireland"
-3.697706,50.212083,2013,7,"United Kingdom of Great Britain and Northern Ireland"
-2.13955,48.65528,2013,8,"France"
-1.948699,43.332239,2013,8,"Spain"
-2.425041,50.56504,2013,8,"United Kingdom of Great Britain and Northern Ireland"
-2.043029,49.2368,2013,8,"Jersey"
-5.089231,50.12424,2013,8,"United Kingdom of Great Britain and Northern Ireland"
-1.889394,50.67813,2013,8,"United Kingdom of Great Britain and Northern Ireland"
5.79061,43.06757,2013,8,"France"
-5.089231,50.12424,2013,8,"United Kingdom of Great Britain and Northern Ireland"
-2.324984,50.60192,2013,8,"United Kingdom of Great Britain and Northern Ireland"
-5.0666,50.0665,2013,8,"United Kingdom of Great Britain and Northern Ireland"
5.86866,43.04857,2013,8,"France"
8.72606,41.90796,2013,8,"France"
-5.050852,50.45941,2013,8,"United Kingdom of Great Britain and Northern Ireland"
0.2,38.81,2013,8,"Spain"
0.12,38.86,2013,8,"Spain"
0.09,38.86,2013,8,"Spain"
0.11,38.87,2013,8,"Spain"
0.12,38.88,2013,8,"Spain"
0.07,38.89,2013,8,"Spain"
7.11805,43.54371,2013,8,"France"
-5.0682,50.1403,2013,8,"United Kingdom of Great Britain and Northern Ireland"
7.11805,43.54371,2013,8,"France"
-1.948699,43.332239,2013,8,"Spain"
-6.253942,49.95084,2013,8,"United Kingdom of Great Britain and Northern Ireland"
-2.277009,50.58876,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-1.802878,48.86346,2013,9,"France"
-2.415665,50.55544,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-2.415665,50.55544,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-2.277009,50.58876,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-5.0602,50.1459,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-2.277009,50.58876,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-2.421752,50.56518,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-2.90619,47.56904,2013,9,"France"
-5.066573,50.14194,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-5.029489,50.167846,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-5.536086,50.09399,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-2.277009,50.58876,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-3.697706,50.212083,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-4.082206,50.316097,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-4.0822,50.3161,2013,9,"United Kingdom of Great Britain and Northern Ireland"
-3.695411,50.213702,2013,9,"United Kingdom of Great Britain and Northern Ireland"
5.21863,43.32892,2013,10,"France"
-6.249161,36.583762,2013,10,"Spain"
5.21863,43.32892,2013,10,"France"
5.28758,43.26282,2013,10,"France"
5.10154,43.32808,2013,10,"France"
5.77523,43.07324,2013,10,"France"
5.33848,43.20783,2013,10,"France"
-3.697706,50.212083,2013,10,"United Kingdom of Great Britain and Northern Ireland"
-3.697706,50.212083,2013,10,"United Kingdom of Great Britain and Northern Ireland"
-4.092098,50.316801,2013,10,"United Kingdom of Great Britain and Northern Ireland"
-4.105294,50.314701,2013,10,"United Kingdom of Great Britain and Northern Ireland"
-5.434539,36.065069,2013,11,"Spain"
-16.72973,28.107593,2013,11,"Spain"
-16.72973,28.107593,2013,11,"Spain"
-5.434799,36.064919,2013,11,"Spain"
-2.423864,50.5661,2013,12,"United Kingdom of Great Britain and Northern Ireland"
-1.8951,49.71341,2013,NA,"France"
-5.051604,50.14695,2012,1,"United Kingdom of Great Britain and Northern Ireland"
-5.42521,36.076279,2012,2,"Spain"
-1.583565,37.40019,2012,3,"Spain"
-2.590977,49.48509,2012,4,"Guernsey"
-3.113326,43.352664,2012,4,"Spain"
-2.148482,43.294101,2012,4,"Spain"
-3.113326,43.352664,2012,4,"Spain"
-2.590977,49.48509,2012,4,"Guernsey"
-3.113326,43.352664,2012,4,"Spain"
-2.148482,43.294101,2012,4,"Spain"
-2.55471,49.41961,2012,4,"Guernsey"
-2.590977,49.48509,2012,4,"Guernsey"
-2.344919,43.302436,2012,4,"Spain"
-3.113326,43.352664,2012,4,"Spain"
-2.148482,43.294101,2012,4,"Spain"
-3.015888,43.380345,2012,4,"Spain"
-2.148482,43.294101,2012,4,"Spain"
-3.015888,43.380345,2012,4,"Spain"
-2.148482,43.294101,2012,4,"Spain"
-3.015888,43.380345,2012,4,"Spain"
-3.015888,43.380345,2012,4,"Spain"
-2.344919,43.302436,2012,4,"Spain"
-2.55471,49.41961,2012,4,"Guernsey"
-3.015888,43.380345,2012,4,"Spain"
-2.148482,43.294101,2012,4,"Spain"
-3.015888,43.380345,2012,4,"Spain"
-2.344919,43.302436,2012,4,"Spain"
-2.656729,49.45089,2012,4,"Guernsey"
-3.113326,43.352664,2012,4,"Spain"
-2.344919,43.302436,2012,4,"Spain"
-2.344919,43.302436,2012,4,"Spain"
-2.656729,49.45089,2012,4,"Guernsey"
-2.590977,49.48509,2012,4,"Guernsey"
-2.148482,43.294101,2012,4,"Spain"
-2.522984,49.503,2012,4,"Guernsey"
7.14525,43.55214,2012,5,"France"
-5.016228,50.15013,2012,5,"United Kingdom of Great Britain and Northern Ireland"
7.08278,43.54028,2012,5,"France"
5.23717,43.33,2012,5,"France"
7.08278,43.54028,2012,5,"France"
-3.509263,50.47874,2012,5,"United Kingdom of Great Britain and Northern Ireland"
7.1401,43.54808,2012,5,"France"
-2.35627,43.30287,2012,5,"Spain"
-3.509263,50.47874,2012,5,"United Kingdom of Great Britain and Northern Ireland"
-2.35627,43.30287,2012,5,"Spain"
5.23658,43.33038,2012,5,"France"
5.23293,43.32941,2012,5,"France"
5.23293,43.32941,2012,5,"France"
-2.35627,43.30287,2012,5,"Spain"
-2.35627,43.30287,2012,5,"Spain"
5.23717,43.33,2012,5,"France"
5.23658,43.33038,2012,5,"France"
-1.83603,49.70583,2012,5,"France"
7.1401,43.54808,2012,5,"France"
7.07193,43.51404,2012,5,"France"
-4.697424,54.22619,2012,5,"Isle of Man"
5.23717,43.33,2012,5,"France"
-3.7803,50.2294,2012,5,"United Kingdom of Great Britain and Northern Ireland"
-0.51,38.31,2012,5,"Spain"
-0.45,38.36,2012,5,"Spain"
-0.41,38.36,2012,5,"Spain"
-0.41,38.36,2012,5,"Spain"
7.14525,43.55214,2012,5,"France"
-5.016809,50.14979,2012,5,"United Kingdom of Great Britain and Northern Ireland"
-5.015748,50.15051,2012,5,"United Kingdom of Great Britain and Northern Ireland"
-2.35627,43.30287,2012,5,"Spain"
5.23658,43.33038,2012,5,"France"
5.49798,43.19832,2012,6,"France"
3.2258,42.04712,2012,6,"Spain"
-5.051321,50.14558,2012,6,"United Kingdom of Great Britain and Northern Ireland"
6.36259,43.01827,2012,6,"France"
6.24126,43.02875,2012,6,"France"
-5.06395,50.06541,2012,6,"United Kingdom of Great Britain and Northern Ireland"
6.36259,43.01827,2012,6,"France"
6.24126,43.02875,2012,6,"France"
-2.417161,50.55859,2012,7,"United Kingdom of Great Britain and Northern Ireland"
-2.417161,50.55859,2012,7,"United Kingdom of Great Britain and Northern Ireland"
-0.16,38.52,2012,7,"Spain"
-0.1,38.53,2012,7,"Spain"
-0.07,38.55,2012,7,"Spain"
-0.06,38.58,2012,7,"Spain"
-0.04,38.6,2012,7,"Spain"
-0.02,38.62,2012,7,"Spain"
-4.66262,48.06971,2012,7,"France"
-3.697783,50.212119,2012,7,"United Kingdom of Great Britain and Northern Ireland"
7.11805,43.54371,2012,8,"France"
-5.015096,50.139435,2012,8,"United Kingdom of Great Britain and Northern Ireland"
-5.118778,50.098011,2012,8,"United Kingdom of Great Britain and Northern Ireland"
7.11805,43.54371,2012,8,"France"
-3.11352,43.3574,2012,8,"Spain"
-5.118778,50.098011,2012,8,"United Kingdom of Great Britain and Northern Ireland"
-3.11352,43.3574,2012,8,"Spain"
7.1401,43.54808,2012,8,"France"
-5.118778,50.098011,2012,8,"United Kingdom of Great Britain and Northern Ireland"
-5.118778,50.098011,2012,8,"United Kingdom of Great Britain and Northern Ireland"
-3.11352,43.3574,2012,8,"Spain"
-1.932896,50.61094,2012,8,"United Kingdom of Great Britain and Northern Ireland"
-3.11352,43.3574,2012,8,"Spain"
-3.11352,43.3574,2012,8,"Spain"
-5.085849,50.107888,2012,8,"United Kingdom of Great Britain and Northern Ireland"
7.11805,43.54371,2012,8,"France"
6.85592,43.4082,2012,8,"France"
-0.74,37.89,2012,8,"Spain"
-0.73,37.91,2012,8,"Spain"
0.11,38.84,2012,8,"Spain"
0.13,38.84,2012,8,"Spain"
7.11805,43.54371,2012,8,"France"
-5.118778,50.098011,2012,8,"United Kingdom of Great Britain and Northern Ireland"
7.1401,43.54808,2012,8,"France"
-5.026352,50.162531,2012,8,"United Kingdom of Great Britain and Northern Ireland"
-3.697783,50.212119,2012,8,"United Kingdom of Great Britain and Northern Ireland"
-9.416984,38.959523,2012,9,"Portugal"
-2.0977,48.68617,2012,9,"France"
-5.12229,50.09657,2012,9,"United Kingdom of Great Britain and Northern Ireland"
-5.293415,51.69823,2012,9,"United Kingdom of Great Britain and Northern Ireland"
-0.5,38.21,2012,9,"Spain"
-0.5,38.21,2012,9,"Spain"
-0.5,38.21,2012,9,"Spain"
-0.39,38.42,2012,9,"Spain"
-0.39,38.42,2012,9,"Spain"
-0.38,38.44,2012,9,"Spain"
-0.38,38.44,2012,9,"Spain"
-0.36,38.45,2012,9,"Spain"
-3.697783,50.212119,2012,9,"United Kingdom of Great Britain and Northern Ireland"
-3.6965,50.213335,2012,9,"United Kingdom of Great Britain and Northern Ireland"
-3.706354,50.207132,2012,9,"United Kingdom of Great Britain and Northern Ireland"
6.62252,43.15767,2012,10,"France"
-2.424524,50.56726,2012,10,"United Kingdom of Great Britain and Northern Ireland"
-2.424524,50.56726,2012,10,"United Kingdom of Great Britain and Northern Ireland"
6.62321,43.16011,2012,10,"France"
-2.424524,50.56726,2012,10,"United Kingdom of Great Britain and Northern Ireland"
-2.424524,50.56726,2012,10,"United Kingdom of Great Britain and Northern Ireland"
-4.125527,50.356539,2012,10,"United Kingdom of Great Britain and Northern Ireland"
4.68,52.82,2012,10,"Netherlands"
5.3488,43.22885,2012,11,"France"
-31.264851,39.458818,2012,NA,"Portugal"
-25.53,37.714,2012,NA,"Portugal"
-1.615312,37.384463,2011,1,"Spain"
-5.064463,50.145338,2011,3,"United Kingdom of Great Britain and Northern Ireland"
-4.087233,50.317685,2011,3,"United Kingdom of Great Britain and Northern Ireland"
-2.497234,43.366869,2011,4,"Spain"
-2.94902,43.418036,2011,4,"Spain"
-2.949489,43.418154,2011,4,"Spain"
-2.411298,43.323075,2011,4,"Spain"
-2.949489,43.418154,2011,4,"Spain"
5.21863,43.32892,2011,4,"France"
-2.411298,43.323075,2011,4,"Spain"
-2.949489,43.418154,2011,4,"Spain"
-2.411298,43.323075,2011,4,"Spain"
-2.491685,43.363333,2011,4,"Spain"
-2.4123,43.321504,2011,4,"Spain"
-2.94902,43.418036,2011,4,"Spain"
-2.491685,43.363333,2011,4,"Spain"
-2.411298,43.323075,2011,4,"Spain"
-2.497234,43.366869,2011,4,"Spain"
-2.949489,43.418154,2011,4,"Spain"
-2.497234,43.366869,2011,4,"Spain"
-4.634461,54.06357,2011,4,"Isle of Man"
-2.411298,43.323075,2011,4,"Spain"
-2.94902,43.418036,2011,4,"Spain"
-2.497234,43.366869,2011,4,"Spain"
-3.785789,43.476595,2011,5,"Spain"
3.208136,41.953735,2011,5,"Spain"
6.85635,43.41096,2011,5,"France"
-5.562336,50.06041,2011,5,"United Kingdom of Great Britain and Northern Ireland"
6.84389,43.40901,2011,5,"France"
-1.66,43.41,2011,5,"France"
-1.66,43.41,2011,5,"France"
-1.64,43.41,2011,5,"France"
-1.64,43.41,2011,5,"France"
-1.66,43.42,2011,5,"France"
5.39904,43.17361,2011,5,"France"
-1.45331,49.7042,2011,5,"France"
-1.45143,49.69988,2011,5,"France"
-1.66,43.45,2011,5,"France"
-1.904543,50.70406,2011,5,"United Kingdom of Great Britain and Northern Ireland"
-5.095119,50.424292,2011,5,"United Kingdom of Great Britain and Northern Ireland"
5.10154,43.32808,2011,5,"France"
5.05453,43.32493,2011,5,"France"
6.84389,43.40901,2011,5,"France"
6.85085,43.40941,2011,5,"France"
-4.186124,50.32242,2011,5,"United Kingdom of Great Britain and Northern Ireland"
-8.935823,42.364143,2011,6,"Spain"
-1.837397,50.7168,2011,6,"United Kingdom of Great Britain and Northern Ireland"
-1.74,43.38,2011,6,"France"
5.3383,43.20763,2011,6,"France"
5.38296,43.1729,2011,6,"France"
5.45508,43.20243,2011,6,"France"
5.36158,43.19673,2011,6,"France"
-1.69,43.39,2011,6,"France"
-1.947028,50.61914,2011,6,"United Kingdom of Great Britain and Northern Ireland"
-4.127313,50.33701,2011,6,"United Kingdom of Great Britain and Northern Ireland"
-5.537003,50.09391,2011,6,"United Kingdom of Great Britain and Northern Ireland"
-1.947028,50.61914,2011,6,"United Kingdom of Great Britain and Northern Ireland"
-5.063954,50.0659,2011,7,"United Kingdom of Great Britain and Northern Ireland"
-5.228744,50.33319,2011,7,"United Kingdom of Great Britain and Northern Ireland"
-1.948309,50.59786,2011,7,"United Kingdom of Great Britain and Northern Ireland"
-2.698086,43.410599,2011,7,"Spain"
-5.537003,50.09391,2011,7,"United Kingdom of Great Britain and Northern Ireland"
-4.448219,50.34895,2011,7,"United Kingdom of Great Britain and Northern Ireland"
-2.698086,43.410599,2011,7,"Spain"
-2.698086,43.410599,2011,7,"Spain"
-5.065,50.06616,2011,7,"United Kingdom of Great Britain and Northern Ireland"
-0.701848,50.74442,2011,7,"United Kingdom of Great Britain and Northern Ireland"
-5.064624,50.06524,2011,7,"United Kingdom of Great Britain and Northern Ireland"
-5.059145,50.16144,2011,7,"United Kingdom of Great Britain and Northern Ireland"
-5.114123,50.10241,2011,8,"United Kingdom of Great Britain and Northern Ireland"
-2.195677,50.61341,2011,8,"United Kingdom of Great Britain and Northern Ireland"
-2.676229,43.412025,2011,8,"Spain"
-2.676229,43.412025,2011,8,"Spain"
-2.376555,49.40965,2011,8,"Guernsey"
-2.32713,48.6825,2011,8,"France"
-5.050123,50.14524,2011,8,"United Kingdom of Great Britain and Northern Ireland"
-4.077972,50.314702,2011,8,"United Kingdom of Great Britain and Northern Ireland"
-2.676229,43.412025,2011,8,"Spain"
-2.407524,50.62973,2011,8,"United Kingdom of Great Britain and Northern Ireland"
-2.676229,43.412025,2011,8,"Spain"
-2.420809,50.56073,2011,8,"United Kingdom of Great Britain and Northern Ireland"
-6.280042,49.929578,2011,9,"United Kingdom of Great Britain and Northern Ireland"
-6.310127,49.923063,2011,9,"United Kingdom of Great Britain and Northern Ireland"
-6.279883,49.927785,2011,9,"United Kingdom of Great Britain and Northern Ireland"
-6.310127,49.923063,2011,9,"United Kingdom of Great Britain and Northern Ireland"
6.15955,43.0071,2011,9,"France"
-6.310127,49.923063,2011,9,"United Kingdom of Great Britain and Northern Ireland"
-5.062447,50.0552,2011,9,"United Kingdom of Great Britain and Northern Ireland"
-6.310127,49.923063,2011,9,"United Kingdom of Great Britain and Northern Ireland"
6.24054,43.02622,2011,9,"France"
6.39705,42.98886,2011,9,"France"
6.24128,43.03027,2011,9,"France"
-6.279883,49.927785,2011,9,"United Kingdom of Great Britain and Northern Ireland"
-6.310127,49.923063,2011,9,"United Kingdom of Great Britain and Northern Ireland"
-3.698335,50.212499,2011,9,"United Kingdom of Great Britain and Northern Ireland"
-3.696195,50.212925,2011,9,"United Kingdom of Great Britain and Northern Ireland"
-4.919506,50.575001,2011,9,"United Kingdom of Great Britain and Northern Ireland"
-2.52696,49.45264,2011,10,"Guernsey"
-2.52696,49.45264,2011,10,"Guernsey"
-6.338697,49.946291,2011,10,"United Kingdom of Great Britain and Northern Ireland"
-6.338697,49.946291,2011,10,"United Kingdom of Great Britain and Northern Ireland"
-10.0179,53.47245,2011,10,"Ireland"
-1.06684,50.69422,2011,10,"United Kingdom of Great Britain and Northern Ireland"
-2.52696,49.45264,2011,10,"Guernsey"
-6.338697,49.946291,2011,10,"United Kingdom of Great Britain and Northern Ireland"
-6.338697,49.946291,2011,10,"United Kingdom of Great Britain and Northern Ireland"
-4.12298,50.35051,2011,10,"United Kingdom of Great Britain and Northern Ireland"
-4.178336,51.199169,2011,10,"United Kingdom of Great Britain and Northern Ireland"
-4.1213,50.3344,2011,10,"United Kingdom of Great Britain and Northern Ireland"
-25.159629,37.004998,2011,NA,"Portugal"
-28.540192,38.494812,2011,NA,"Portugal"
-28.204158,38.477785,2011,NA,"Portugal"
-28.319716,38.527148,2011,NA,"Portugal"
-25.146074,37.012072,2011,NA,"Portugal"
-25.095009,36.950235,2011,NA,"Portugal"
3.18,42.4,2011,NA,"Spain"
-28.252395,38.389725,2011,NA,"Portugal"
-25.049216,36.9858,2011,NA,"Portugal"
-5.014489,50.152045,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.017511,50.155564,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013091,50.152081,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014715,50.155637,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013317,50.155673,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.017511,50.155564,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013317,50.155673,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.007669,50.15492,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014433,50.151146,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013035,50.151183,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.01432,50.14935,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.01432,50.14935,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014433,50.151146,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013317,50.155673,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013317,50.155673,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013317,50.155673,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014433,50.151146,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014433,50.151146,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.01432,50.14935,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.017511,50.155564,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.012978,50.150285,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014433,50.151146,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014715,50.155637,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014433,50.151146,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014433,50.151146,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014433,50.151146,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.016113,50.155601,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013035,50.151183,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014715,50.155637,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013091,50.152081,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014715,50.155637,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013317,50.155673,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.013091,50.152081,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.017455,50.154666,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.018852,50.15463,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.018852,50.15463,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014715,50.155637,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.01432,50.14935,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011637,50.151219,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.017455,50.154666,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.017511,50.155564,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.018852,50.15463,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.010578,50.156644,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.012978,50.150285,2010,1,"United Kingdom of Great Britain and Northern Ireland"
1.60205,50.80509,2010,1,"France"
-5.013035,50.151183,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014489,50.152045,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.018852,50.15463,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.016113,50.155601,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.016057,50.154703,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.012978,50.150285,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.017455,50.154666,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.012978,50.150285,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.01432,50.14935,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.020194,50.153695,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014376,50.150248,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.01432,50.14935,2010,1,"United Kingdom of Great Britain and Northern Ireland"
